C_ANT,C_VIG,C_MAD,C_NMAD,C_REG,NOM_REG,C_DEPEND,DEPEN,PERTEN,TIPO,AMBITO,URGENCIA,CERTIFICA,DEPEN_A,NIVEL,NOMBRE,C_COM,NOM_COM,VIA,NUMERO,DIRECCION,FONO,F_INICIO,F_REAPER,SAPU,F_CAMBIO,TIPO_CAMB,LATITUD,LONGITUD,PRESTADOR,ESTADO,NIVEL_COM,MODALIDAD
28-423,128423,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Llenquehue,8203,Cañete,Calle,S/N,Caserío de Llenquehue,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.749466,-73.438787,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-424,128424,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Lloncao,8203,Cañete,Calle,S/N,Caserío de Lloncao,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.898121,-73.440379,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-425,128425,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Pocuno,8203,Cañete,Calle,S/N,Sector Pocuno,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.020034,-73.345782,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-426,128426,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Elicura,8204,Contulmo,Calle,S/N,"Los Peumos, Sector Calebu",Pendiente ,39814,No Aplica,No Aplica,No Aplica,"De PSR a Cecosf, su dependencia madre es de la Dirección de Salud Municipal",-37.95655,-73.227162,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-427,128427,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Mahuilque Bajo,8204,Contulmo,Calle,S/N,Sector Mahuilque Bajo,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.211369,-73.238548,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-428,128428,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Los Huapes de Aillahuampi,8204,Contulmo,Calle,S/N,Sector Los Huapes de Aillahuampi,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.177245,-73.138828,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-429,128429,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Huillinco,8204,Contulmo,Calle,S/N,Sector Huillinco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.126981,-73.263346,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-438,128438,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Carampangue,8202,Arauco,Calle,S/N,Vicente Millán ,412571991,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.256338,-73.242004,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-440,128440,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Las Puentes,8202,Arauco,Calle,S/N,Caserío Las Puentes,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.300532,-73.439988,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-441,128441,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Yani,8202,Arauco,Calle,S/N,Aldea de Yani,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.354571,-73.625633,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-442,128442,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural San José de Colico,8205,Curanilahue,Calle,S/N,Aldea San José de Colico,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.366952,-73.340959,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-443,128443,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Santa Rosa (Lebu),8201,Lebu,Calle,S/N,Pueblo de Santa Rosa,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.646226,-73.624634,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-444,128444,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Llico (Arauco),8202,Arauco,Calle,S/N,Aldea de Llico,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.198209,-73.564681,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-445,128445,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Ranquilco,8206,Los Álamos,Calle,S/N,Sector Ranquilco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.767062,-73.520028,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-446,128446,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Pangueco (Cañete),8203,Cañete,Calle,S/N,Sector Pangueco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.809964,-73.441912,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-447,128447,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Primer Agua,8207,Tirúa,Calle,S/N,Sector Primer Agua,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.408959,-73.500305,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-448,128448,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Loncotripai,8207,Tirúa,Calle,S/N,Sector Loncotripai,412726220,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.397307,-73.386238,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-609,128609,28-109,128109,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Servicio de Salud,Secundario,COSAM Curanilahue,8205,Curanilahue,Avenida,216,Ramón de Zamora ,412693959,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.47372,-73.344278,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
28-610,128610,28-110,128110,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Servicio de Salud,Secundario,COSAM Lebu,8201,Lebu,Calle,365,Saavedra ,412512922,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.60976,-73.660079,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
28-611,128611,28-111,128111,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Servicio de Salud,Secundario,COSAM Cañete,8203,Cañete,Calle,464,Saavedra ,412612894,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.802701,-73.400388,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
28-613,128613,28-113,128113,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Servicio de Salud,Secundario,COSAM de Arauco,8202,Arauco,Calle,S/N,Caupolicán,412725824,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.250717,-73.317625,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
28-728,128728,28-328,128328,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Los Álamos,8206,Los Álamos,Avenida,823,Diego Portales ,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.613491,-73.412484,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-729,128729,No Aplica,No Aplica,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro de Salud Familiar Tubul,8202,Arauco,Calle,S/N,Aldea de Tubul,Pendiente ,39814,No Aplica,No Aplica,44041,Cambio de nombre,-37.23139,-73.440062,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
28-730,128730,28-324,128324,8,Región Del Bíobío,28,Servicio de Salud Arauco,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Quidico,8207,Tirúa,Calle,S/N,Aldea de Quidico,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.24758,-73.484511,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-010,129010,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Dirección Servicio de Salud,Unidad de Atención,NO,NO,Servicio de Salud,No Aplica,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Araucanía Norte),9201,Angol,Calle,387,Pedro de Oña,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.800327,-72.697922,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-011,129011,29-010,129010,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Programa de Reparación y Atención Integral de Salud,Programa de Atención ,NO,NO,Servicio de Salud,No Aplica,PRAIS (S.S Araucanía Norte),9201,Angol,Calle,387,Pedro de Oña,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.793776,-72.704582,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-030,129030,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Unidad de Salud Funcionarios ,Unidad de Atención,NO,NO,Servicio de Salud,Secundario,Unidad de Salud Funcionarior  UST S.S Araucanía Norte,9201,Angol,Calle,387,Pedro de Oña,Pendiente ,44225,No Aplica,No Aplica,No Aplica,Sin cambio,-37.793776,-72.704582,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-102,129102,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Consultorio General Rural (CGR),Establecimiento de Salud,NO,NO,Municipal,Primario,Consultorio Los Sauces,9206,Los Sauces,Calle,601,Ercilla,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.982118,-72.836915,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-105,129105,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Consultorio General Rural (CGR),Establecimiento de Salud,NO,NO,Municipal,Primario,Consultorio Lumaco,9207,Lumaco,Calle,S/N,Carlos Condell,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.167272,-72.902397,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-233,129233,No Aplica,No Aplica,9,Región De La Araucanía,9,SEREMI De La Araucanía,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica de la Asociación Chilena de Seguridad AChS Angol,9201,Angol,Calle,811,Ilabaca,452711962,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.794126,-72.706191,Privado,Vigente en operación ,Pendiente,Atención Abierta-Ambulatoria
29-234,129234,No Aplica,No Aplica,9,Región De La Araucanía,9,SEREMI De La Araucanía,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Gendamería,No Aplica,Centro de Salud Gendarmería de Chile Angol,9201,Angol,Calle,S/N,Los Confines,452646530,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.79418,-72.69551,Gendarmería,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-238,129238,No Aplica,No Aplica,9,Región De La Araucanía,9,SEREMI De La Araucanía,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Fuerzas Armadas y de Orden (FFAA),No Aplica,Consultorio Prefectura de Carabineros de Chile Malleco,9201,Angol,Calle,340,Dieciocho,452466423,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.799364,-72.712978,Fuerzas Armadas y de Orden,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-300,129300,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Renaico,9209,Renaico,Calle,S/N,Progreso ,452811850,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.672994,-72.580677,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-301,129301,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Huequén,9201,Angol,Calle,S/N,Camino Los Sauces ,800500901,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.818832,-72.673257,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-302,129302,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Consultorio General Rural (CGR),Establecimiento de Salud,NO,NO,Municipal,Primario,Consultorio Ercilla,9204,Ercilla,Avenida,289,Ercilla,455130547,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.063893,-72.374371,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-303,129303,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Alemania de Angol,9201,Angol,Calle,445,Baviera ,800500903,39814,No Aplica,No Aplica,44024,Cambio de Establecimiento Madre,-37.810594,-72.693266,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-304,129304,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Piedra del Águila,9201,Angol,Calle,537,Cautín,452519001,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.795975,-72.704939,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-318,129318,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Victoria,9211,Victoria,Calle,730,Muñoz Vargas ,800500902,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.235334,-72.330235,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-400,129400,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Vegas Blancas,9201,Angol,Calle,S/N,Sector Vegas Blancas,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.822366,-72.906746,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-401,129401,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Coyanco,9201,Angol,Calle,S/N,Caserío de Coyanco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.635327,-72.862307,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-403,129403,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Colonia Manuel Rodríguez,9201,Angol,Calle,S/N,Sector Colonia Manuel Rodríguez,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.959905,-72.571625,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-404,129404,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Cuartel Quemado,9208,Purén,Calle,S/N,Sector Cuartel Quemado,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.113299,-73.075469,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-405,129405,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Coyancahuín,9208,Purén,Calle,S/N,Sector Coyancahuín,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.938799,-73.055129,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-406,129406,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural El Lingue,9208,Purén,Calle,S/N,Sector El Lingue,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.097052,-72.996993,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-407,129407,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural San Ramón de Los Sauces,9206,Los Sauces,Calle,S/N,Pueblo de San Ramón de los Sauces,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.868817,-72.996894,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-408,129408,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Trintre,9206,Los Sauces,Calle,S/N,Caserío de Trintre,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.925365,-72.743885,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-409,129409,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Tijeral,9209,Renaico,Calle,S/N,Pueblo de Trijeral,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.733784,-72.61562,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-410,129410,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Maica,9202,Collipulli,Calle,S/N,Sector Maica,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.894694,-72.252573,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-411,129411,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Mininco,9202,Collipulli,Calle,S/N,Pueblo de Mininco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.795688,-72.472522,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-412,129412,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural La Batalla,9202,Collipulli,Calle,S/N,Sector La Batalla,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.018731,-72.079091,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-413,129413,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Amargo,9202,Collipulli,Calle,S/N,Sector Amargo,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.077007,-71.869979,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-414,129414,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Niblinto,9202,Collipulli,Calle,S/N,Sector Niblinto,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.147491,-71.868791,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-415,129415,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Chequenco,9204,Ercilla,Calle,S/N,Sector Chequenco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.010788,-72.501776,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-416,129416,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Aniñir,9210,Traiguén,Calle,S/N,Sector Aniñir,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.113743,-72.504018,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-417,129417,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Molco,9210,Traiguén,Calle,S/N,Sector Molco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.397795,-72.648844,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-418,129418,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Quechereguas,9210,Traiguén,Calle,S/N,Sector Quechereguas,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.134205,-72.590666,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-419,129419,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Santa Rosa (Los Sauces ),9206,Los Sauces,Calle,S/N,Sector Santa Rosa,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.074725,-72.767444,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-420,129420,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Temulemu,9210,Traiguén,Calle,S/N,Sector Temulemu,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.307776,-72.822064,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-421,129421,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Quilquén,9210,Traiguén,Calle,S/N,Caserío Villa Quilquén,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.108286,-72.708764,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-423,129423,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Pichipellahuén,9207,Lumaco,Calle,S/N,Aldea de Pichipellahuén,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.325013,-72.999756,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
